,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
318,Xi'an,62.38,96.0,1.05,1790630.0,CN,108.9286,34.2583,100.0
319,Touros,75.9,90.0,9.64,3386213.0,BR,-35.4608,-5.1989,11.0
320,Boda,68.18,96.0,2.26,2388614.0,CF,17.4695,4.3189,98.0
321,Mayumba,74.08,89.0,5.23,2399001.0,GA,10.6554,-3.432,79.0
322,Chul'man,56.91,34.0,4.94,2025261.0,RU,124.9104,56.8479,52.0
323,Tambacounda,84.9,62.0,11.59,2244991.0,SN,-13.7586,13.7539,92.0
324,Bushehr,86.09,58.0,4.61,139817.0,IR,50.8385,28.9684,0.0
325,Port Hardy,51.8,86.0,11.65,6111862.0,CA,-127.4199,50.6996,27.0
326,Shashi,74.7,80.0,9.31,1795816.0,CN,112.2447,30.3072,98.0
327,Grand-Lahou,79.56,86.0,4.32,2288105.0,CI,-5.0242,5.1367,100.0
328,State College,59.85,71.0,0.0,5213681.0,US,-77.86,40.7934,40.0
329,Teguise,62.82,72.0,3.44,2510573.0,ES,-13.564,29.0605,0.0
330,Magdagachi,65.35,30.0,3.91,2020591.0,RU,125.8,53.45,100.0
331,Gaozhou,90.39,59.0,2.75,1810295.0,CN,110.8461,21.9392,24.0
332,Meulaboh,84.92,65.0,1.9,1214488.0,ID,96.1285,4.1363,82.0
333,Río Gallegos,42.85,93.0,11.5,3838859.0,AR,-69.2181,-51.6226,100.0
334,Chaihe,59.7,51.0,5.48,2038198.0,CN,129.7,44.7667,69.0
335,Nikel,46.58,72.0,8.59,522260.0,RU,30.222,69.4128,89.0
336,Beringovskiy,45.43,68.0,12.97,2126710.0,RU,179.3167,63.05,93.0
337,Coyhaique,35.55,87.0,5.75,3894426.0,CL,-72.0662,-45.5752,0.0
338,Vardø,46.38,87.0,11.5,777019.0,NO,31.1107,70.3705,40.0
339,Talnakh,34.21,97.0,9.98,1490256.0,RU,88.3972,69.4865,100.0
340,Faya,63.12,45.0,1.68,110690.0,SA,42.4509,18.3851,85.0
341,Znamenskoye,68.31,51.0,1.07,1485020.0,RU,73.8282,57.1281,54.0
342,Manavgat,65.79,76.0,2.37,304854.0,TR,31.4431,36.7867,100.0
343,Cairns,80.37,49.0,12.66,2172797.0,AU,145.7667,-16.9167,99.0
344,Klaksvík,49.12,88.0,30.71,2618795.0,FO,-6.589,62.2266,92.0
345,Fonte Boa,76.42,90.0,1.68,6319315.0,BR,-66.2662,-2.4959,100.0
346,Piaçabuçu,75.67,84.0,6.08,3454005.0,BR,-36.4344,-10.4056,12.0
347,Havøysund,44.83,84.0,19.08,779622.0,NO,24.6622,70.9963,76.0
348,Boden,46.4,52.0,11.81,606531.0,SE,21.6886,65.8252,4.0
349,Nhulunbuy,81.21,57.0,19.57,2064735.0,AU,136.7667,-12.2333,100.0
350,Kamenka,55.2,75.0,10.74,553766.0,RU,42.7678,51.3223,6.0
351,Kazachinskoye,68.54,29.0,8.75,1504075.0,RU,93.2761,57.6953,21.0
352,Geraldton,77.41,22.0,16.11,2070998.0,AU,114.6,-28.7667,100.0
353,Maxixe,62.42,94.0,0.0,1039536.0,MZ,35.3472,-23.8597,20.0
354,Leon Valley,72.32,77.0,4.61,4705923.0,US,-98.6186,29.4952,0.0
355,Nome,42.89,75.0,18.41,5870133.0,US,-165.4064,64.5011,0.0
356,Manokwari,84.18,72.0,11.68,1636308.0,ID,134.0833,-0.8667,37.0
357,Grand-Santi,73.08,99.0,1.72,3381538.0,GF,-54.3833,4.25,96.0
358,Faanui,82.29,75.0,18.37,4034551.0,PF,-151.75,-16.4833,89.0
359,Clyde River,26.83,80.0,13.8,5924351.0,CA,-68.5914,70.4692,100.0
360,Kosa,68.63,64.0,10.47,544318.0,RU,54.9977,59.9445,80.0
361,Blackwater,71.24,21.0,5.95,2175403.0,AU,148.8833,-23.5833,0.0
362,Assiniboia,58.82,77.0,3.44,5887798.0,CA,-105.9845,49.6334,97.0
363,Bambous Virieux,77.25,73.0,14.97,1106677.0,MU,57.7575,-20.3428,75.0
364,Arona,57.4,83.0,6.91,2521582.0,ES,-16.681,28.0996,20.0
365,Belyy Yar,58.89,55.0,11.18,1510377.0,RU,91.3903,53.6039,0.0
366,San Miguel,73.76,96.0,2.24,3583446.0,SV,-88.1833,13.4833,98.0
367,Maniitsoq,29.91,58.0,8.32,3421982.0,GL,-52.9,65.4167,1.0
368,Freeport,60.87,76.0,6.91,5117949.0,US,-73.5832,40.6576,0.0
369,Constitución,50.9,65.0,6.2,3893726.0,CL,-72.4167,-35.3333,100.0
370,Tarakan,87.3,74.0,6.91,1624725.0,ID,117.6333,3.3,40.0
371,Nirmal,94.46,26.0,7.07,1261288.0,IN,78.35,19.1,94.0
372,Zmeinogorsk,53.01,68.0,2.33,1485042.0,RU,82.195,51.1567,100.0
373,Valparaíso,59.0,62.0,4.61,3868626.0,CL,-71.6273,-33.0393,0.0
374,Caravelas,70.36,93.0,4.03,3466980.0,BR,-39.2481,-17.7125,25.0
375,Torbay,45.99,83.0,27.63,6167817.0,CA,-52.7314,47.6666,75.0
376,Le Port,72.03,89.0,4.16,935616.0,RE,55.2919,-20.9373,86.0
377,Kumul,75.85,28.0,6.04,1529484.0,CN,93.45,42.8,100.0
378,Inverell,60.12,51.0,8.99,2162662.0,AU,151.1167,-29.7833,3.0
379,Tortolì,64.22,88.0,9.22,2522890.0,IT,9.6572,39.9256,20.0
380,Beipiao,80.44,22.0,12.73,2038342.0,CN,120.7792,41.7919,40.0
381,Novo Aripuanã,77.54,81.0,1.54,3663142.0,BR,-60.3797,-5.1206,68.0
382,Akdepe,84.09,12.0,11.5,601551.0,TM,59.3788,42.0551,32.0
383,Pangnirtung,23.18,95.0,2.37,6096551.0,CA,-65.7125,66.1451,100.0
384,Komatipoort,59.05,78.0,4.7,988290.0,ZA,31.9548,-25.4332,0.0
385,Kailua,78.13,71.0,5.75,5847486.0,US,-157.7394,21.4022,75.0
386,Massakory,84.22,54.0,10.0,2428228.0,TD,15.7293,12.996,75.0
387,Byron Bay,69.71,40.0,5.64,2172880.0,AU,153.6167,-28.65,0.0
388,Dawson Creek,62.24,39.0,8.05,5935804.0,CA,-120.2362,55.7666,0.0
389,Port-Gentil,78.24,85.0,10.67,2396518.0,GA,8.7815,-0.7193,100.0
390,Augusto Corrêa,73.45,98.0,2.75,3406961.0,BR,-46.635,-1.0217,100.0
391,Araouane,86.07,29.0,12.41,2460954.0,ML,-3.5265,18.9048,6.0
392,Coahuayana Viejo,79.86,86.0,0.87,4013679.0,MX,-103.6833,18.7333,18.0
393,Mount Gambier,56.97,68.0,8.08,2156643.0,AU,140.7667,-37.8333,79.0
394,Swan River,69.69,73.0,6.91,6160362.0,CA,-101.2676,52.1058,75.0
395,Bima,85.78,60.0,4.0,1648759.0,ID,118.7167,-8.4667,13.0
396,Cherskiy,38.07,69.0,19.89,2126199.0,RU,161.3,68.75,100.0
397,Adrar,81.7,33.0,14.14,2381972.0,MR,-10.0711,20.5022,11.0
398,Egvekinot,34.59,84.0,4.07,4031742.0,RU,-179.1667,66.3167,99.0
399,Comodoro Rivadavia,46.26,49.0,9.22,3860443.0,AR,-67.5,-45.8667,0.0
400,Volchikha,67.91,27.0,6.69,1486983.0,RU,80.3833,52.0333,100.0
401,Paita,75.61,78.0,13.94,3694112.0,PE,-81.1144,-5.0892,98.0
402,Calama,43.29,16.0,20.71,3897347.0,CL,-68.9333,-22.4667,0.0
403,Abalak,70.95,57.0,5.1,1512223.0,RU,68.5944,58.1286,98.0
404,Atar,84.29,33.0,15.5,2381334.0,MR,-13.0499,20.5169,100.0
405,Venado Tuerto,44.76,75.0,7.34,3833062.0,AR,-61.9688,-33.7456,67.0
406,Ostrovnoy,52.07,50.0,14.7,556268.0,RU,39.5131,68.0531,99.0
407,Praia,77.54,47.0,13.8,3374333.0,CV,-23.5087,14.9215,0.0
408,Campoverde,76.69,98.0,0.78,3733380.0,PE,-74.8058,-8.4753,100.0
409,Peebles,41.07,93.0,2.44,2640526.0,GB,-3.1888,55.6519,73.0
410,Ngunguru,65.1,84.0,10.65,2186111.0,NZ,174.5,-35.6167,0.0
411,Haines Junction,49.95,29.0,10.36,5969025.0,CA,-137.5108,60.7522,83.0
412,Chernyshevsk,65.86,22.0,10.83,2025458.0,RU,117.0174,52.5243,26.0
413,Makiyivka,60.49,85.0,10.87,702320.0,UA,37.9258,48.0478,59.0
414,Petropavlovsk-Kamchatskiy,43.39,100.0,11.18,2122104.0,RU,158.6483,53.0452,100.0
415,Los Llanos de Aridane,59.13,79.0,5.99,2514651.0,ES,-17.9182,28.6585,0.0
416,Nuevo Progreso,76.89,65.0,4.5,3522526.0,MX,-97.95,23.1667,23.0
417,Norsup,80.8,62.0,5.28,2135517.0,VU,167.3833,-16.0667,8.0
418,Yulara,67.55,23.0,9.93,6355222.0,AU,130.9889,-25.2406,20.0
419,Hohhot,82.69,17.0,11.18,2036892.0,CN,111.6522,40.8106,0.0
420,Bowen,72.77,51.0,13.56,2174444.0,AU,148.2333,-20.0167,0.0
421,Smoky Lake,61.88,63.0,5.75,6150293.0,CA,-112.4686,54.1169,100.0
422,Angoram,79.81,87.0,1.86,2100765.0,PG,144.0661,-4.0625,100.0
423,Itarema,77.29,89.0,8.68,3393692.0,BR,-39.9167,-2.9248,43.0
424,La Asuncion,80.33,94.0,12.66,3480908.0,VE,-63.8628,11.0333,76.0
425,Berlevåg,44.67,81.0,5.75,780687.0,NO,29.0864,70.8578,100.0
426,Ambilobe,70.39,83.0,2.08,1082243.0,MG,49.05,-13.2,0.0
427,Teya,66.22,32.0,7.02,1489656.0,RU,92.6267,60.3778,43.0
428,Máncora,79.61,72.0,5.39,3695000.0,PE,-81.0475,-4.1078,99.0
429,Crotone,64.18,73.0,6.13,2524881.0,IT,17.1178,39.0851,4.0
430,Sechura,76.48,71.0,14.72,3691954.0,PE,-80.8222,-5.5569,100.0
431,Tarko-Sale,52.68,82.0,11.23,1490085.0,RU,77.785,64.9225,100.0
432,Yerofey Pavlovich,64.83,25.0,4.05,2012938.0,RU,121.9667,53.9667,49.0
433,Doha,94.95,28.0,12.66,290030.0,QA,51.5333,25.2867,0.0
434,Palmer,59.68,70.0,3.44,4946620.0,US,-72.3287,42.1584,0.0
435,Darhan,67.41,29.0,2.35,2031964.0,MN,105.9228,49.4867,28.0
436,Rantauprapat,91.2,47.0,0.89,1214073.0,ID,99.8333,2.1,97.0
437,Arroyo de la Encomienda,52.79,91.0,6.91,3129371.0,ES,-4.7969,41.6096,0.0
438,Keetmanshoop,51.46,44.0,5.68,3356264.0,NA,18.1333,-26.5833,66.0
439,Staryy Nadym,53.64,65.0,21.27,1490918.0,RU,72.6842,65.6118,76.0
440,Beloha,64.22,88.0,3.02,1067565.0,MG,45.05,-25.1667,0.0
441,Kelvington,60.22,85.0,4.5,5990669.0,CA,-103.5343,52.1667,20.0
442,Munger,97.16,29.0,5.3,1262482.0,IN,86.4667,25.3833,0.0
443,Grindavik,46.87,100.0,18.41,3416888.0,IS,-22.4338,63.8424,100.0
444,Kangaatsiaq,24.98,71.0,9.82,3422683.0,GL,-53.4641,68.3065,26.0
445,Omsukchan,52.45,53.0,7.09,2122493.0,RU,155.8,62.5333,99.0
446,Quzhou,90.97,61.0,1.97,1797264.0,CN,118.8686,28.9594,8.0
447,Neijiang,82.49,64.0,6.4,1799491.0,CN,105.0622,29.5835,53.0
448,Bonavista,42.51,96.0,14.83,5905393.0,CA,-53.1147,48.6499,83.0
449,Pauini,76.55,89.0,0.65,3662927.0,BR,-66.9764,-7.7136,100.0
450,Poso,88.72,60.0,5.3,1630723.0,ID,120.7524,-1.3959,8.0
451,Hervey Bay,68.59,34.0,3.47,2146219.0,AU,152.8535,-25.2986,28.0
452,Gambēla,70.36,91.0,3.11,337405.0,ET,34.5833,8.25,96.0
453,Hede,67.33,94.0,11.81,1808744.0,CN,120.2517,33.7681,100.0
454,Alice Springs,67.55,30.0,13.8,2077895.0,AU,133.8833,-23.7,31.0
455,Tazmalt,61.66,87.0,3.13,2477537.0,DZ,4.3989,36.3868,99.0
456,Mangaratiba,70.66,95.0,4.16,3457991.0,BR,-44.0406,-22.9597,100.0
457,Porto-Novo,84.02,88.0,4.14,2392087.0,BJ,2.6036,6.4965,100.0
458,Sabha,73.67,26.0,8.9,2212775.0,LY,14.4283,27.0377,0.0
459,Salinópolis,79.0,86.0,9.26,3389822.0,BR,-47.3561,-0.6136,90.0
460,Riyadh,82.54,32.0,13.62,108410.0,SA,46.7219,24.6877,31.0
461,Jönköping,40.39,72.0,2.57,2702979.0,SE,14.1562,57.7814,2.0
462,Yatou,65.71,85.0,9.01,1786855.0,CN,122.3833,37.15,100.0
463,Jaru,72.48,89.0,3.36,3925040.0,BR,-62.4664,-10.4389,98.0
464,Yashan,88.93,64.0,3.42,1786867.0,CN,109.9419,22.1975,51.0
465,Bamiantong,60.6,53.0,8.41,2038482.0,CN,130.5333,44.9333,90.0
466,Boa Vista,80.58,89.0,3.44,3664980.0,BR,-60.6733,2.8197,75.0
467,Barra do Bugres,69.49,93.0,3.62,3470718.0,BR,-57.1811,-15.0725,100.0
468,Butembo,56.46,83.0,2.46,217562.0,CD,29.2833,0.15,96.0
469,Talaya,54.54,47.0,15.19,2120769.0,RU,152.75,61.3833,91.0
470,Vengurla,88.03,60.0,7.11,1253257.0,IN,73.6333,15.8667,2.0
471,Maracaçumé,72.9,98.0,2.68,3395497.0,BR,-45.9592,-2.0428,100.0
472,Nouadhibou,71.58,60.0,20.71,2377457.0,MR,-17.0347,20.931,85.0
473,La Celia,59.45,98.0,2.59,3679542.0,CO,-76.0167,5.0433,100.0
474,Lüderitz,53.24,73.0,6.31,3355672.0,NA,15.1594,-26.6481,80.0
475,Carutapera,75.67,94.0,5.26,3402648.0,BR,-46.02,-1.195,100.0
476,Yauya,47.64,88.0,3.2,3690733.0,PE,-77.3,-8.9833,62.0
477,Port Said,69.85,78.0,7.78,358619.0,EG,32.2841,31.2565,0.0
478,Sambava,73.74,76.0,8.95,1056899.0,MG,50.1667,-14.2667,6.0
479,Kafanchan,68.72,94.0,2.53,2335713.0,NG,8.3,9.5833,99.0
480,Neftçala,73.87,63.0,8.21,147425.0,AZ,49.2472,39.3742,83.0
481,Yhú,57.42,97.0,4.59,3436595.0,PY,-55.9167,-25.05,18.0
482,Necochea,41.49,64.0,10.92,3430443.0,AR,-58.7368,-38.5473,6.0
483,Muros,59.86,93.0,1.61,3115824.0,ES,-9.0603,42.7762,100.0
484,Linxia Chengguanzhen,70.23,47.0,5.1,1803331.0,CN,103.2064,35.6003,26.0
485,Tripoli,70.3,54.0,9.06,2210247.0,LY,13.1875,32.8752,30.0
486,Ixtapa,81.63,78.0,6.91,4004293.0,MX,-105.2,20.7,100.0
487,Santiago del Estero,56.89,52.0,5.97,3835869.0,AR,-64.2615,-27.7951,87.0
488,Uribia,83.35,71.0,11.23,3666409.0,CO,-72.266,11.7139,99.0
489,Rome,54.0,70.0,0.0,5134295.0,US,-75.4557,43.2128,0.0
490,Xuanzhou,82.65,84.0,7.45,1788081.0,CN,118.7553,30.9525,92.0
491,Arrondissement de Muret,53.83,96.0,3.06,2991152.0,FR,1.25,43.3333,78.0
492,Orlik,59.32,34.0,2.68,1496073.0,RU,99.825,52.5178,32.0
493,Toyoake,71.73,87.0,2.95,1856057.0,JP,137.0137,35.0594,100.0
494,Ibrā’,87.37,45.0,6.69,287832.0,OM,58.5334,22.6906,58.0
495,Ayagoz,60.21,33.0,10.09,1525988.0,KZ,80.4392,47.9714,52.0
496,Deputatsky,38.68,84.0,4.21,2028164.0,RU,139.9,69.3,79.0
497,Moyale,63.72,84.0,2.48,186180.0,KE,39.0584,3.5167,95.0
498,Gresik,84.97,56.0,6.02,1643776.0,ID,112.6561,-7.1539,48.0
499,Tsushima,72.01,94.0,2.8,1849539.0,JP,136.7167,35.1667,100.0
500,Boralday,62.46,34.0,2.24,1526384.0,KZ,76.8594,43.3578,20.0
501,Mahina,82.17,69.0,3.44,4034307.0,PF,-149.489,-17.5065,20.0
502,Ust-Maya,66.0,31.0,5.48,2013918.0,RU,134.5333,60.4167,61.0
503,General Pico,45.5,56.0,9.57,3855075.0,AR,-63.7568,-35.6566,100.0
504,Labuan,89.96,70.0,3.44,1733782.0,MY,115.2417,5.2767,20.0
505,Saint Anthony,67.84,43.0,10.36,5044290.0,US,-93.218,45.0205,75.0
506,Iqaluit,28.13,74.0,8.05,5983720.0,CA,-68.5145,63.7506,100.0
507,Haapiti,83.71,71.0,16.69,4034438.0,PF,-149.8667,-17.5667,37.0
508,Sarankhola,94.08,43.0,5.35,1185239.0,BD,89.7897,22.3082,1.0
509,Odienné,74.3,88.0,3.31,2283016.0,CI,-7.5692,9.51,26.0
510,Miles City,63.57,77.0,6.91,5666176.0,US,-105.8406,46.4083,0.0
511,Daru,80.53,82.0,11.77,2098329.0,PG,143.2092,-9.0763,69.0
512,Umm Kaddadah,78.01,63.0,15.7,364933.0,SD,26.6876,13.6017,96.0
513,Skegness,50.32,74.0,12.12,2637762.0,GB,0.3363,53.1436,85.0
514,Saint-François,47.64,100.0,1.14,2980080.0,FR,3.9054,46.4154,0.0
515,Semey,66.42,30.0,4.47,1519422.0,KZ,80.2275,50.4111,0.0
516,Esperance,67.01,39.0,11.27,2071860.0,AU,121.9,-33.8667,99.0
517,Selkirk,72.25,33.0,8.01,6144054.0,CA,-96.8845,50.1436,31.0
518,Mahajanga,74.5,69.0,11.77,1062663.0,MG,46.3167,-15.7167,0.0
519,Ruwi,100.09,43.0,5.19,287286.0,OM,58.5507,23.5996,99.0
520,Pucallpa,77.04,100.0,3.44,3693345.0,PE,-74.5539,-8.3791,75.0
521,Ginda,73.96,36.0,5.61,1253628.0,IN,78.4932,30.6945,78.0
522,Hare Bay,44.2,95.0,10.8,5970873.0,CA,-54.0148,48.8499,94.0
523,Kabalo,67.3,77.0,3.49,215668.0,CD,26.9167,-6.05,57.0
524,Cockburn Town,81.5,83.0,17.27,3576994.0,TC,-71.1419,21.4612,100.0
525,Kolomyia,54.01,86.0,1.97,705392.0,UA,25.0403,48.5306,9.0
526,Odawara,78.91,86.0,10.16,1854747.0,JP,139.1597,35.2556,100.0
527,Santa Cruz de la Sierra,60.26,88.0,10.36,3904906.0,BO,-63.1667,-17.8,75.0
528,Derzhavīnsk,73.35,34.0,9.37,1524606.0,KZ,66.3167,51.1,90.0
529,Raduzhny,62.04,34.0,13.82,1540356.0,RU,77.475,62.0961,100.0
530,Gulariyā,97.36,22.0,3.44,1283368.0,NP,81.3333,28.2333,51.0
531,Oudtshoorn,48.56,89.0,2.93,967106.0,ZA,22.2014,-33.5907,26.0
532,Ruteng,73.26,57.0,1.07,1629380.0,ID,120.4721,-8.6136,22.0
533,Sokolac,48.58,96.0,0.92,3190385.0,BA,18.8017,43.9397,19.0
534,Jieshi,83.79,71.0,11.39,1805857.0,CN,115.8257,22.8134,8.0
535,Porto Velho,78.85,89.0,1.14,3662762.0,BR,-63.9039,-8.7619,20.0
536,Olinda,74.93,88.0,8.05,3393536.0,BR,-34.8553,-8.0089,100.0
537,Vallenar,70.75,26.0,3.02,3868633.0,CL,-70.7581,-28.5708,100.0
538,Bud,63.18,66.0,2.33,4255151.0,US,-86.1758,39.447,75.0
539,Dhārchula,80.74,35.0,5.35,1272864.0,IN,80.5333,29.85,58.0
540,Mabaruma,74.8,98.0,2.75,3377301.0,GY,-59.7833,8.2,100.0
541,Nemuro,48.92,94.0,4.65,2128975.0,JP,145.575,43.3236,89.0
542,Caucayá,72.07,99.0,1.88,3671437.0,CO,-74.7819,-0.1934,98.0
543,Vanderhoof,59.83,43.0,9.66,6173361.0,CA,-124.0198,54.0166,8.0
544,Maravilha,51.62,97.0,2.35,3457809.0,BR,-53.1725,-26.7608,81.0
545,Nanlong,75.25,81.0,5.73,1799908.0,CN,106.0631,31.3533,96.0
546,Seryshevo,63.19,37.0,9.78,2016942.0,RU,128.3786,51.0933,67.0
547,Les Cayes,78.28,80.0,1.36,3728097.0,HT,-73.75,18.2,68.0
548,Lagoa,62.13,80.0,11.25,3372964.0,PT,-27.9833,39.05,5.0
549,Pacifica,53.44,89.0,11.01,5380420.0,US,-122.4869,37.6138,75.0
550,Northam,51.82,82.0,15.84,2641434.0,GB,-4.2167,51.0333,68.0
551,Rio Grande,58.06,69.0,5.61,3451138.0,BR,-52.0986,-32.035,99.0
552,Gejiu,75.56,51.0,6.82,1810240.0,CN,103.1635,23.306,36.0
553,Opuwo,52.05,58.0,5.14,3354077.0,NA,13.84,-18.0607,3.0
554,La Ronge,64.65,68.0,6.91,6050066.0,CA,-105.2842,55.1001,75.0
555,Yazykovo,68.79,59.0,12.53,468483.0,RU,56.1353,55.2199,100.0
556,Batticaloa,86.47,68.0,3.2,1250161.0,LK,81.6924,7.7102,49.0
557,Khasan,69.58,44.0,5.95,2039557.0,RU,130.6434,42.4308,24.0
558,Kattivākkam,91.08,68.0,9.04,1267433.0,IN,80.3167,13.2167,43.0
559,Arrondissement de Saint-Denis,56.73,82.0,14.97,2980915.0,FR,2.3333,48.9167,0.0
560,Ende,83.61,61.0,6.44,1644932.0,ID,121.6623,-8.8432,3.0
561,Harlingen,74.71,95.0,3.44,4696233.0,US,-97.6961,26.1906,0.0
562,Zhicheng,74.91,78.0,4.41,1784554.0,CN,111.5047,30.2956,100.0
563,Havelock,67.86,93.0,5.75,4470244.0,US,-76.9013,34.8791,40.0
564,Madimba,70.59,90.0,8.3,878141.0,TZ,40.3333,-10.4,3.0
565,Pacific Grove,53.94,87.0,4.61,5380437.0,US,-121.9166,36.6177,100.0
566,Esim,79.74,85.0,4.97,2303611.0,GH,-2.2405,4.8699,97.0
567,Gorontalo,87.58,65.0,10.27,1643837.0,ID,123.0595,0.5412,23.0
568,Vaitape,82.29,75.0,18.34,4033077.0,PF,-151.75,-16.5167,84.0
569,Ottawa,68.5,47.0,8.05,6094817.0,CA,-75.6981,45.4112,20.0
570,Petropavl,71.58,49.0,4.47,1520172.0,KZ,69.1628,54.8753,0.0
571,Bossangoa,68.27,96.0,3.71,2388036.0,CF,17.4552,6.4926,99.0
572,Lavrentiya,34.84,90.0,4.32,4031637.0,RU,-171.0,65.5833,42.0
573,Muskegon,57.85,65.0,0.0,5003136.0,US,-86.1334,43.3,0.0
574,Lālmohan,89.19,55.0,4.05,1185251.0,BD,90.7419,22.3384,0.0
575,Gainesville,64.71,61.0,3.74,4156404.0,US,-82.3248,29.6516,41.0
