,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
318,Xi'an,64.31,96.0,0.69,1790630.0,CN,108.9286,34.2583,100.0
319,Touros,74.8,93.0,9.71,3386213.0,BR,-35.4608,-5.1989,74.0
320,Boda,74.84,76.0,3.31,2388614.0,CF,17.4695,4.3189,100.0
321,Mayumba,76.3,82.0,5.91,2399001.0,GA,10.6554,-3.432,64.0
322,Chul'man,57.49,39.0,2.15,2025261.0,RU,124.9104,56.8479,99.0
323,Tambacounda,87.85,62.0,9.22,2244991.0,SN,-13.7586,13.7539,0.0
324,Bushehr,89.69,51.0,13.8,139817.0,IR,50.8385,28.9684,0.0
325,Port Hardy,51.98,93.0,3.44,6111862.0,CA,-127.4199,50.6996,75.0
326,Shashi,82.27,72.0,7.11,1795816.0,CN,112.2447,30.3072,73.0
327,Grand-Lahou,80.51,83.0,3.58,2288105.0,CI,-5.0242,5.1367,100.0
328,State College,57.51,76.0,1.99,5213681.0,US,-77.86,40.7934,40.0
329,Teguise,64.62,73.0,3.44,2510573.0,ES,-13.564,29.0605,20.0
330,Magdagachi,63.77,34.0,8.23,2020591.0,RU,125.8,53.45,95.0
331,Gaozhou,92.34,53.0,4.21,1810295.0,CN,110.8461,21.9392,35.0
332,Meulaboh,86.29,62.0,6.08,1214488.0,ID,96.1285,4.1363,41.0
333,Río Gallegos,41.05,93.0,5.75,3838859.0,AR,-69.2181,-51.6226,0.0
334,Chaihe,61.93,48.0,4.72,2038198.0,CN,129.7,44.7667,92.0
335,Nikel,53.78,49.0,8.5,522260.0,RU,30.222,69.4128,100.0
336,Beringovskiy,44.65,70.0,15.23,2126710.0,RU,179.3167,63.05,100.0
337,Coyhaique,35.55,93.0,4.61,3894426.0,CL,-72.0662,-45.5752,20.0
338,Vardø,48.18,81.0,4.61,777019.0,NO,31.1107,70.3705,75.0
339,Talnakh,40.21,99.0,11.88,1490256.0,RU,88.3972,69.4865,100.0
340,Faya,73.92,49.0,7.63,110690.0,SA,42.4509,18.3851,76.0
341,Znamenskoye,61.11,82.0,1.79,1485020.0,RU,73.8282,57.1281,100.0
342,Manavgat,65.34,81.0,1.61,304854.0,TR,31.4431,36.7867,100.0
343,Cairns,75.09,58.0,12.66,2172797.0,AU,145.7667,-16.9167,99.0
344,Klaksvík,49.12,90.0,29.46,2618795.0,FO,-6.589,62.2266,96.0
345,Fonte Boa,73.45,97.0,1.52,6319315.0,BR,-66.2662,-2.4959,35.0
346,Piaçabuçu,74.93,84.0,4.63,3454005.0,BR,-36.4344,-10.4056,5.0
347,Havøysund,46.63,83.0,26.73,779622.0,NO,24.6622,70.9963,22.0
348,Boden,51.8,33.0,14.12,606531.0,SE,21.6886,65.8252,7.0
349,Nhulunbuy,81.21,57.0,19.57,2064735.0,AU,136.7667,-12.2333,75.0
350,Kamenka,62.74,60.0,10.04,553766.0,RU,42.7678,51.3223,100.0
351,Kazachinskoye,72.45,22.0,8.77,1504075.0,RU,93.2761,57.6953,100.0
352,Geraldton,77.41,22.0,10.36,2070998.0,AU,114.6,-28.7667,100.0
353,Maxixe,75.97,69.0,4.25,1039536.0,MZ,35.3472,-23.8597,1.0
354,Leon Valley,70.45,83.0,5.75,4705923.0,US,-98.6186,29.4952,20.0
355,Nome,37.47,87.0,19.57,5870133.0,US,-165.4064,64.5011,0.0
356,Manokwari,83.64,76.0,11.79,1636308.0,ID,134.0833,-0.8667,76.0
357,Grand-Santi,72.84,99.0,1.61,3381538.0,GF,-54.3833,4.25,100.0
358,Faanui,82.85,74.0,18.43,4034551.0,PF,-151.75,-16.4833,11.0
359,Clyde River,26.83,80.0,5.75,5924351.0,CA,-68.5914,70.4692,100.0
360,Kosa,74.05,55.0,11.45,544318.0,RU,54.9977,59.9445,100.0
361,Blackwater,66.02,26.0,7.38,2175403.0,AU,148.8833,-23.5833,5.0
362,Assiniboia,55.22,82.0,3.44,5887798.0,CA,-105.9845,49.6334,97.0
363,Bambous Virieux,80.85,61.0,13.8,1106677.0,MU,57.7575,-20.3428,40.0
364,Arona,59.25,79.0,5.75,2521582.0,ES,-16.681,28.0996,20.0
365,Belyy Yar,55.29,71.0,2.24,1510377.0,RU,91.3903,53.6039,40.0
366,San Miguel,73.0,97.0,2.48,3583446.0,SV,-88.1833,13.4833,97.0
367,Maniitsoq,27.5,52.0,5.1,3421982.0,GL,-52.9,65.4167,7.0
368,Freeport,60.08,79.0,5.75,5117949.0,US,-73.5832,40.6576,0.0
369,Constitución,50.86,65.0,7.56,3893726.0,CL,-72.4167,-35.3333,100.0
370,Tarakan,94.5,55.0,4.61,1624725.0,ID,117.6333,3.3,40.0
371,Nirmal,105.69,17.0,3.65,1261288.0,IN,78.35,19.1,3.0
372,Zmeinogorsk,60.87,50.0,8.34,1485042.0,RU,82.195,51.1567,100.0
373,Valparaíso,59.0,61.0,3.44,3868626.0,CL,-71.6273,-33.0393,0.0
374,Caravelas,68.72,96.0,4.0,3466980.0,BR,-39.2481,-17.7125,94.0
375,Torbay,47.41,93.0,12.66,6167817.0,CA,-52.7314,47.6666,75.0
376,Le Port,77.74,90.0,2.82,935616.0,RE,55.2919,-20.9373,74.0
377,Kumul,80.35,20.0,14.99,1529484.0,CN,93.45,42.8,74.0
378,Inverell,56.1,59.0,1.99,2162662.0,AU,151.1167,-29.7833,1.0
379,Tortolì,67.82,83.0,4.61,2522890.0,IT,9.6572,39.9256,20.0
380,Beipiao,83.05,13.0,11.86,2038342.0,CN,120.7792,41.7919,4.0
381,Novo Aripuanã,74.68,89.0,0.63,3663142.0,BR,-60.3797,-5.1206,19.0
382,Akdepe,91.09,9.0,12.48,601551.0,TM,59.3788,42.0551,0.0
383,Pangnirtung,23.77,95.0,1.36,6096551.0,CA,-65.7125,66.1451,100.0
384,Komatipoort,71.91,47.0,7.94,988290.0,ZA,31.9548,-25.4332,100.0
385,Kailua,75.18,77.0,8.05,5847486.0,US,-157.7394,21.4022,40.0
386,Massakory,88.84,47.0,13.04,2428228.0,TD,15.7293,12.996,100.0
387,Byron Bay,61.72,53.0,3.65,2172880.0,AU,153.6167,-28.65,0.0
388,Dawson Creek,58.64,41.0,9.22,5935804.0,CA,-120.2362,55.7666,0.0
389,Port-Gentil,77.97,84.0,10.27,2396518.0,GA,8.7815,-0.7193,92.0
390,Augusto Corrêa,73.47,96.0,2.86,3406961.0,BR,-46.635,-1.0217,100.0
391,Araouane,86.67,25.0,12.3,2460954.0,ML,-3.5265,18.9048,3.0
392,Coahuayana Viejo,77.56,89.0,2.1,4013679.0,MX,-103.6833,18.7333,3.0
393,Mount Gambier,55.94,75.0,6.6,2156643.0,AU,140.7667,-37.8333,100.0
394,Swan River,62.49,82.0,5.75,6160362.0,CA,-101.2676,52.1058,99.0
395,Bima,83.57,67.0,3.8,1648759.0,ID,118.7167,-8.4667,33.0
396,Cherskiy,38.53,70.0,17.2,2126199.0,RU,161.3,68.75,100.0
397,Adrar,80.53,32.0,13.47,2381972.0,MR,-10.0711,20.5022,6.0
398,Egvekinot,32.25,93.0,1.5,4031742.0,RU,-179.1667,66.3167,90.0
399,Comodoro Rivadavia,42.66,52.0,2.3,3860443.0,AR,-67.5,-45.8667,0.0
400,Volchikha,73.9,22.0,8.61,1486983.0,RU,80.3833,52.0333,89.0
401,Paita,74.89,78.0,11.88,3694112.0,PE,-81.1144,-5.0892,100.0
402,Calama,45.09,24.0,18.41,3897347.0,CL,-68.9333,-22.4667,0.0
403,Abalak,81.52,37.0,7.63,1512223.0,RU,68.5944,58.1286,100.0
404,Atar,82.36,27.0,16.51,2381334.0,MR,-13.0499,20.5169,96.0
405,Venado Tuerto,42.76,74.0,6.89,3833062.0,AR,-61.9688,-33.7456,100.0
406,Ostrovnoy,56.55,41.0,18.97,556268.0,RU,39.5131,68.0531,100.0
407,Praia,77.54,57.0,17.27,3374333.0,CV,-23.5087,14.9215,0.0
408,Campoverde,72.75,98.0,0.85,3733380.0,PE,-74.8058,-8.4753,100.0
409,Peebles,49.21,80.0,1.01,2640526.0,GB,-3.1888,55.6519,36.0
410,Ngunguru,61.48,94.0,8.55,2186111.0,NZ,174.5,-35.6167,12.0
411,Haines Junction,42.75,45.0,8.05,5969025.0,CA,-137.5108,60.7522,32.0
412,Chernyshevsk,69.37,17.0,7.25,2025458.0,RU,117.0174,52.5243,83.0
413,Makiyivka,68.02,72.0,11.99,702320.0,UA,37.9258,48.0478,79.0
414,Petropavlovsk-Kamchatskiy,41.59,100.0,6.71,2122104.0,RU,158.6483,53.0452,100.0
415,Los Llanos de Aridane,60.12,75.0,7.0,2514651.0,ES,-17.9182,28.6585,20.0
416,Nuevo Progreso,74.89,72.0,1.01,3522526.0,MX,-97.95,23.1667,92.0
417,Norsup,77.27,72.0,8.72,2135517.0,VU,167.3833,-16.0667,14.0
418,Yulara,69.62,21.0,11.07,6355222.0,AU,130.9889,-25.2406,10.0
419,Hohhot,82.94,18.0,14.47,2036892.0,CN,111.6522,40.8106,100.0
420,Bowen,70.65,50.0,15.84,2174444.0,AU,148.2333,-20.0167,0.0
421,Smoky Lake,52.36,87.0,1.14,6150293.0,CA,-112.4686,54.1169,4.0
422,Angoram,82.62,83.0,2.84,2100765.0,PG,144.0661,-4.0625,53.0
423,Itarema,75.88,90.0,8.1,3393692.0,BR,-39.9167,-2.9248,79.0
424,La Asuncion,80.33,94.0,9.22,3480908.0,VE,-63.8628,11.0333,100.0
425,Berlevåg,46.47,71.0,2.3,780687.0,NO,29.0864,70.8578,100.0
426,Ambilobe,83.43,52.0,2.46,1082243.0,MG,49.05,-13.2,0.0
427,Teya,69.66,26.0,7.14,1489656.0,RU,92.6267,60.3778,74.0
428,Máncora,78.75,74.0,2.84,3695000.0,PE,-81.0475,-4.1078,92.0
429,Crotone,73.35,56.0,9.22,2524881.0,IT,17.1178,39.0851,0.0
430,Sechura,75.07,75.0,13.06,3691954.0,PE,-80.8222,-5.5569,100.0
431,Tarko-Sale,53.69,73.0,11.03,1490085.0,RU,77.785,64.9225,100.0
432,Yerofey Pavlovich,66.22,23.0,3.22,2012938.0,RU,121.9667,53.9667,95.0
433,Doha,103.23,17.0,17.27,290030.0,QA,51.5333,25.2867,0.0
434,Palmer,53.83,81.0,3.44,4946620.0,US,-72.3287,42.1584,0.0
435,Darhan,73.56,23.0,6.22,2031964.0,MN,105.9228,49.4867,100.0
436,Rantauprapat,95.81,38.0,2.46,1214073.0,ID,99.8333,2.1,46.0
437,Arroyo de la Encomienda,57.24,88.0,10.36,3129371.0,ES,-4.7969,41.6096,0.0
438,Keetmanshoop,50.76,51.0,9.75,3356264.0,NA,18.1333,-26.5833,0.0
439,Staryy Nadym,58.42,57.0,20.4,1490918.0,RU,72.6842,65.6118,100.0
440,Beloha,77.59,53.0,2.75,1067565.0,MG,45.05,-25.1667,0.0
441,Kelvington,57.38,92.0,6.49,5990669.0,CA,-103.5343,52.1667,100.0
442,Munger,102.99,20.0,5.88,1262482.0,IN,86.4667,25.3833,0.0
443,Grindavik,46.87,100.0,20.71,3416888.0,IS,-22.4338,63.8424,100.0
444,Kangaatsiaq,23.59,76.0,10.58,3422683.0,GL,-53.4641,68.3065,79.0
445,Omsukchan,48.29,70.0,12.95,2122493.0,RU,155.8,62.5333,99.0
446,Quzhou,93.72,57.0,3.29,1797264.0,CN,118.8686,28.9594,8.0
447,Neijiang,88.54,52.0,5.48,1799491.0,CN,105.0622,29.5835,29.0
448,Bonavista,39.49,94.0,19.57,5905393.0,CA,-53.1147,48.6499,100.0
449,Pauini,74.37,93.0,1.14,3662927.0,BR,-66.9764,-7.7136,79.0
450,Poso,85.71,71.0,5.59,1630723.0,ID,120.7524,-1.3959,21.0
451,Hervey Bay,66.11,46.0,7.45,2146219.0,AU,152.8535,-25.2986,5.0
452,Gambēla,75.56,82.0,0.87,337405.0,ET,34.5833,8.25,100.0
453,Hede,66.76,93.0,11.65,1808744.0,CN,120.2517,33.7681,100.0
454,Alice Springs,67.55,30.0,11.5,2077895.0,AU,133.8833,-23.7,5.0
455,Tazmalt,66.0,71.0,2.21,2477537.0,DZ,4.3989,36.3868,50.0
456,Mangaratiba,67.06,96.0,6.31,3457991.0,BR,-44.0406,-22.9597,100.0
457,Porto-Novo,84.02,86.0,5.79,2392087.0,BJ,2.6036,6.4965,100.0
458,Sabha,82.78,19.0,15.61,2212775.0,LY,14.4283,27.0377,53.0
459,Salinópolis,77.68,88.0,8.21,3389822.0,BR,-47.3561,-0.6136,83.0
460,Riyadh,91.54,24.0,13.09,108410.0,SA,46.7219,24.6877,21.0
461,Jönköping,53.31,71.0,5.75,2702979.0,SE,14.1562,57.7814,0.0
462,Yatou,71.83,68.0,10.22,1786855.0,CN,122.3833,37.15,42.0
463,Jaru,70.61,96.0,4.14,3925040.0,BR,-62.4664,-10.4389,100.0
464,Yashan,90.48,61.0,3.36,1786867.0,CN,109.9419,22.1975,76.0
465,Bamiantong,62.62,46.0,7.4,2038482.0,CN,130.5333,44.9333,81.0
466,Boa Vista,78.78,89.0,4.61,3664980.0,BR,-60.6733,2.8197,75.0
467,Barra do Bugres,68.18,98.0,4.94,3470718.0,BR,-57.1811,-15.0725,100.0
468,Butembo,71.15,52.0,6.64,217562.0,CD,29.2833,0.15,33.0
469,Talaya,52.75,60.0,14.88,2120769.0,RU,152.75,61.3833,88.0
470,Vengurla,92.77,56.0,12.21,1253257.0,IN,73.6333,15.8667,13.0
471,Maracaçumé,72.23,98.0,2.51,3395497.0,BR,-45.9592,-2.0428,100.0
472,Nouadhibou,67.15,74.0,18.3,2377457.0,MR,-17.0347,20.931,78.0
473,La Celia,58.73,99.0,1.25,3679542.0,CO,-76.0167,5.0433,97.0
474,Lüderitz,54.68,72.0,8.72,3355672.0,NA,15.1594,-26.6481,86.0
475,Carutapera,75.45,93.0,5.97,3402648.0,BR,-46.02,-1.195,100.0
476,Yauya,47.17,87.0,0.94,3690733.0,PE,-77.3,-8.9833,98.0
477,Port Said,70.02,75.0,5.55,358619.0,EG,32.2841,31.2565,0.0
478,Sambava,81.21,66.0,11.88,1056899.0,MG,50.1667,-14.2667,28.0
479,Kafanchan,72.97,81.0,2.8,2335713.0,NG,8.3,9.5833,100.0
480,Neftçala,77.34,55.0,12.15,147425.0,AZ,49.2472,39.3742,100.0
481,Yhú,54.79,99.0,3.87,3436595.0,PY,-55.9167,-25.05,22.0
482,Necochea,41.07,64.0,9.48,3430443.0,AR,-58.7368,-38.5473,98.0
483,Muros,61.84,93.0,1.48,3115824.0,ES,-9.0603,42.7762,96.0
484,Linxia Chengguanzhen,76.96,39.0,4.79,1803331.0,CN,103.2064,35.6003,3.0
485,Tripoli,73.63,51.0,14.7,2210247.0,LY,13.1875,32.8752,81.0
486,Ixtapa,73.81,91.0,1.61,4004293.0,MX,-105.2,20.7,0.0
487,Santiago del Estero,56.08,51.0,4.59,3835869.0,AR,-64.2615,-27.7951,100.0
488,Uribia,81.73,75.0,9.57,3666409.0,CO,-72.266,11.7139,100.0
489,Rome,49.75,78.0,0.0,5134295.0,US,-75.4557,43.2128,0.0
490,Xuanzhou,87.04,77.0,7.2,1788081.0,CN,118.7553,30.9525,64.0
491,Arrondissement de Muret,65.26,81.0,1.61,2991152.0,FR,1.25,43.3333,59.0
492,Orlik,63.86,33.0,5.03,1496073.0,RU,99.825,52.5178,100.0
493,Toyoake,71.94,90.0,1.99,1856057.0,JP,137.0137,35.0594,100.0
494,Ibrā’,98.91,18.0,9.89,287832.0,OM,58.5334,22.6906,12.0
495,Ayagoz,65.08,26.0,7.94,1525988.0,KZ,80.4392,47.9714,53.0
496,Deputatsky,38.28,83.0,4.25,2028164.0,RU,139.9,69.3,45.0
497,Moyale,70.45,62.0,10.02,186180.0,KE,39.0584,3.5167,58.0
498,Gresik,83.98,53.0,6.17,1643776.0,ID,112.6561,-7.1539,33.0
499,Tsushima,72.12,95.0,1.61,1849539.0,JP,136.7167,35.1667,100.0
500,Boralday,67.86,26.0,4.47,1526384.0,KZ,76.8594,43.3578,20.0
501,Mahina,78.57,73.0,3.44,4034307.0,PF,-149.489,-17.5065,20.0
502,Ust-Maya,65.97,29.0,7.07,2013918.0,RU,134.5333,60.4167,96.0
503,General Pico,45.64,58.0,9.37,3855075.0,AR,-63.7568,-35.6566,100.0
504,Labuan,89.96,62.0,5.75,1733782.0,MY,115.2417,5.2767,20.0
505,Saint Anthony,63.97,50.0,6.91,5044290.0,US,-93.218,45.0205,0.0
506,Iqaluit,29.93,80.0,6.91,5983720.0,CA,-68.5145,63.7506,100.0
507,Haapiti,77.72,70.0,16.11,4034438.0,PF,-149.8667,-17.5667,24.0
508,Sarankhola,100.63,30.0,3.98,1185239.0,BD,89.7897,22.3082,36.0
509,Odienné,75.43,86.0,2.82,2283016.0,CI,-7.5692,9.51,24.0
510,Miles City,59.97,88.0,8.05,5666176.0,US,-105.8406,46.4083,100.0
511,Daru,79.12,85.0,12.8,2098329.0,PG,143.2092,-9.0763,96.0
512,Umm Kaddadah,83.95,55.0,19.26,364933.0,SD,26.6876,13.6017,59.0
513,Skegness,55.22,72.0,14.34,2637762.0,GB,0.3363,53.1436,100.0
514,Saint-François,61.39,75.0,3.44,2980080.0,FR,3.9054,46.4154,0.0
515,Semey,73.62,16.0,13.42,1519422.0,KZ,80.2275,50.4111,40.0
516,Esperance,70.66,37.0,7.52,2071860.0,AU,121.9,-33.8667,100.0
517,Selkirk,66.67,43.0,7.0,6144054.0,CA,-96.8845,50.1436,45.0
518,Mahajanga,83.05,53.0,13.76,1062663.0,MG,46.3167,-15.7167,0.0
519,Ruwi,100.09,38.0,7.56,287286.0,OM,58.5507,23.5996,3.0
520,Pucallpa,72.79,99.0,1.1,3693345.0,PE,-74.5539,-8.3791,98.0
521,Ginda,80.33,28.0,8.23,1253628.0,IN,78.4932,30.6945,76.0
522,Hare Bay,37.0,94.0,15.19,5970873.0,CA,-54.0148,48.8499,99.0
523,Kabalo,80.38,53.0,6.51,215668.0,CD,26.9167,-6.05,85.0
524,Cockburn Town,81.52,81.0,17.65,3576994.0,TC,-71.1419,21.4612,100.0
525,Kolomyia,63.5,71.0,5.97,705392.0,UA,25.0403,48.5306,2.0
526,Odawara,71.15,83.0,1.86,1854747.0,JP,139.1597,35.2556,100.0
527,Santa Cruz de la Sierra,58.46,88.0,11.5,3904906.0,BO,-63.1667,-17.8,40.0
528,Derzhavīnsk,79.92,29.0,7.45,1524606.0,KZ,66.3167,51.1,100.0
529,Raduzhny,65.71,26.0,9.98,1540356.0,RU,77.475,62.0961,100.0
530,Gulariyā,102.18,18.0,7.25,1283368.0,NP,81.3333,28.2333,4.0
531,Oudtshoorn,53.96,77.0,4.32,967106.0,ZA,22.2014,-33.5907,2.0
532,Ruteng,68.27,72.0,0.56,1629380.0,ID,120.4721,-8.6136,71.0
533,Sokolac,54.57,77.0,2.75,3190385.0,BA,18.8017,43.9397,19.0
534,Jieshi,84.6,73.0,15.32,1805857.0,CN,115.8257,22.8134,75.0
535,Porto Velho,77.05,94.0,0.0,3662762.0,BR,-63.9039,-8.7619,0.0
536,Olinda,74.93,88.0,4.61,3393536.0,BR,-34.8553,-8.0089,75.0
537,Vallenar,61.32,50.0,0.16,3868633.0,CL,-70.7581,-28.5708,100.0
538,Bud,58.15,89.0,3.65,4255151.0,US,-86.1758,39.447,28.0
539,Dhārchula,86.36,32.0,7.18,1272864.0,IN,80.5333,29.85,7.0
540,Mabaruma,74.1,99.0,1.77,3377301.0,GY,-59.7833,8.2,99.0
541,Nemuro,47.73,96.0,6.22,2128975.0,JP,145.575,43.3236,100.0
542,Caucayá,72.61,95.0,1.21,3671437.0,CO,-74.7819,-0.1934,100.0
543,Vanderhoof,50.7,56.0,6.8,6173361.0,CA,-124.0198,54.0166,0.0
544,Maravilha,50.61,97.0,1.43,3457809.0,BR,-53.1725,-26.7608,98.0
545,Nanlong,81.39,72.0,7.38,1799908.0,CN,106.0631,31.3533,36.0
546,Seryshevo,63.41,32.0,14.12,2016942.0,RU,128.3786,51.0933,100.0
547,Les Cayes,77.41,82.0,2.8,3728097.0,HT,-73.75,18.2,84.0
548,Lagoa,61.84,79.0,9.06,3372964.0,PT,-27.9833,39.05,13.0
549,Pacifica,52.68,90.0,13.0,5380420.0,US,-122.4869,37.6138,75.0
550,Northam,53.53,80.0,16.71,2641434.0,GB,-4.2167,51.0333,20.0
551,Rio Grande,57.49,72.0,7.05,3451138.0,BR,-52.0986,-32.035,99.0
552,Gejiu,80.13,40.0,7.94,1810240.0,CN,103.1635,23.306,61.0
553,Opuwo,61.5,31.0,2.77,3354077.0,NA,13.84,-18.0607,0.0
554,La Ronge,61.05,77.0,6.91,6050066.0,CA,-105.2842,55.1001,75.0
555,Yazykovo,76.24,49.0,15.68,468483.0,RU,56.1353,55.2199,100.0
556,Batticaloa,88.74,64.0,8.79,1250161.0,LK,81.6924,7.7102,20.0
557,Khasan,66.25,55.0,3.0,2039557.0,RU,130.6434,42.4308,29.0
558,Kattivākkam,93.07,75.0,16.37,1267433.0,IN,80.3167,13.2167,4.0
559,Arrondissement de Saint-Denis,59.79,76.0,19.57,2980915.0,FR,2.3333,48.9167,0.0
560,Ende,80.55,73.0,6.51,1644932.0,ID,121.6623,-8.8432,56.0
561,Harlingen,73.15,97.0,8.05,4696233.0,US,-97.6961,26.1906,0.0
562,Zhicheng,80.53,75.0,5.86,1784554.0,CN,111.5047,30.2956,91.0
563,Havelock,66.38,90.0,9.22,4470244.0,US,-76.9013,34.8791,100.0
564,Madimba,80.8,66.0,10.56,878141.0,TZ,40.3333,-10.4,5.0
565,Pacific Grove,53.87,86.0,1.99,5380437.0,US,-121.9166,36.6177,100.0
566,Esim,80.8,81.0,4.85,2303611.0,GH,-2.2405,4.8699,93.0
567,Gorontalo,86.86,66.0,9.33,1643837.0,ID,123.0595,0.5412,35.0
568,Vaitape,82.92,73.0,18.5,4033077.0,PF,-151.75,-16.5167,16.0
569,Ottawa,60.4,48.0,9.22,6094817.0,CA,-75.6981,45.4112,0.0
570,Petropavl,78.78,38.0,4.47,1520172.0,KZ,69.1628,54.8753,0.0
571,Bossangoa,76.12,73.0,3.83,2388036.0,CF,17.4552,6.4926,100.0
572,Lavrentiya,33.8,89.0,4.27,4031637.0,RU,-171.0,65.5833,51.0
573,Muskegon,55.6,68.0,5.75,5003136.0,US,-86.1334,43.3,0.0
574,Lālmohan,91.35,52.0,4.38,1185251.0,BD,90.7419,22.3384,1.0
575,Gainesville,62.01,65.0,0.0,4156404.0,US,-82.3248,29.6516,0.0
